-0.112	0.009	6.558
-0.098	0.008	6.359
-0.123	0.006	6.097
-0.127	0.006	5.966
-0.129	0.004	6.079
-0.145	-0.004	6.138
-0.142	-0.017	6.177
-0.125	-0.035	6.417
-0.128	-0.043	6.692
-0.140	-0.048	6.754
-0.108	-0.048	6.629
-0.142	-0.039	6.324
-0.138	-0.042	6.137
-0.120	-0.089	6.070
-0.124	-0.084	6.016
-0.121	-0.091	6.115
-0.125	-0.088	6.196
-0.132	-0.115	6.459
-0.141	-0.131	6.756
-0.154	-0.130	6.773
-0.162	-0.146	6.559
-0.190	-0.140	6.322
-0.193	-0.142	6.178
-0.206	-0.135	5.987
-0.182	-0.111	6.013
-0.165	-0.068	6.095
-0.158	-0.063	6.129
-0.164	-0.055	6.459
-0.174	-0.064	6.677
-0.168	-0.064	6.770
-0.175	-0.086	6.548
-0.170	-0.093	6.342
-0.167	-0.107	6.204
-0.160	-0.134	6.055
-0.147	-0.112	6.087
-0.145	-0.145	6.137
-0.140	-0.105	6.212
-0.149	-0.095	6.418
-0.156	-0.096	6.767
-0.158	-0.099	6.831
-0.184	-0.062	6.591
-0.182	-0.071	6.316
-0.192	-0.079	6.161
-0.197	-0.074	6.057
-0.171	-0.068	6.106
-0.179	-0.071	6.140
-0.158	-0.087	6.214
-0.141	-0.094	6.247
-0.132	-0.095	6.681
-0.132	-0.094	6.701
-0.124	-0.088	6.533
-0.166	-0.061	6.377
-0.174	-0.073	6.125
-0.185	-0.067	6.096
-0.188	-0.078	6.039
-0.204	-0.096	6.201
-0.201	-0.111	6.244
-0.184	-0.126	6.306
-0.181	-0.163	6.748
-0.166	-0.148	6.928
-0.166	-0.153	6.693
-0.151	-0.172	6.426
-0.143	-0.162	6.243
-0.136	-0.138	6.092
-0.131	-0.156	6.129
-0.125	-0.173	6.259
-0.136	-0.164	6.335
-0.148	-0.180	6.539
-0.143	-0.172	6.858
-0.157	-0.161	6.937
-0.146	-0.160	6.737
-0.148	-0.150	6.561
-0.169	-0.138	6.296
-0.187	-0.145	6.218
-0.193	-0.177	6.275
-0.173	-0.168	6.382
-0.192	-0.167	6.385
-0.178	-0.163	6.714
-0.194	-0.142	6.924
-0.197	-0.122	7.057
-0.169	-0.084	6.834
-0.192	-0.088	6.533
-0.192	-0.088	6.313
-0.182	-0.095	6.257
-0.171	-0.103	6.345
-0.178	-0.084	6.329
-0.161	-0.086	6.464
-0.148	-0.059	6.719
-0.149	-0.067	6.963
-0.162	-0.065	7.006
-0.167	-0.095	6.788
-0.158	-0.070	6.621
-0.162	-0.075	6.405
-0.147	-0.068	6.297
-0.158	-0.056	6.275
-0.132	-0.057	6.464
-0.133	-0.054	6.516
-0.124	-0.052	6.727
-0.124	-0.068	7.028
-0.125	-0.048	7.117
-0.152	-0.047	6.799
-0.160	-0.051	6.613
-0.169	-0.039	6.384
-0.184	-0.018	6.264
-0.184	-0.027	6.310
-0.184	-0.031	6.392
-0.162	-0.045	6.432
-0.132	-0.056	6.710
-0.133	-0.077	6.970
-0.123	-0.088	7.007
-0.121	-0.106	6.815
-0.162	-0.092	6.529
-0.164	-0.070	6.380
-0.189	-0.086	6.271
-0.184	-0.098	6.221
-0.202	-0.084	6.352
-0.191	-0.086	6.483
-0.192	-0.088	6.703
-0.168	-0.091	6.954
-0.142	-0.088	7.086
-0.137	-0.081	6.838
-0.148	-0.069	6.576
-0.156	-0.075	6.338
-0.170	-0.076	6.226
-0.185	-0.094	6.296
-0.203	-0.083	6.438
-0.220	-0.089	6.505
-0.223	-0.101	6.592
-0.204	-0.087	7.023
-0.197	-0.091	7.016
-0.193	-0.109	6.927
-0.189	-0.084	6.654
-0.188	-0.096	6.431
-0.182	-0.088	6.431
-0.179	-0.098	6.446
-0.163	-0.101	6.446
-0.190	-0.092	6.557
-0.170	-0.111	6.535
-0.183	-0.080	7.150
-0.163	-0.069	7.194
-0.167	-0.074	6.962
-0.158	-0.054	6.655
-0.174	-0.070	6.423
-0.187	-0.097	6.413
-0.190	-0.079	6.443
-0.206	-0.095	6.442
-0.217	-0.113	6.499
-0.209	-0.119	6.769
-0.220	-0.112	7.131
-0.230	-0.092	7.115
-0.206	-0.088	6.924
-0.239	-0.067	6.668
-0.222	-0.086	6.459
-0.208	-0.101	6.470
-0.211	-0.093	6.438
-0.203	-0.105	6.487
-0.199	-0.100	6.595
-0.182	-0.114	6.849
-0.199	-0.094	7.078
-0.180	-0.079	7.160
-0.201	-0.096	6.926
-0.181	-0.098	6.664
-0.205	-0.108	6.450
-0.209	-0.087	6.369
-0.208	-0.112	6.445
-0.205	-0.110	6.448
-0.217	-0.089	6.577
-0.218	-0.085	6.819
-0.215	-0.089	7.028
-0.227	-0.089	7.045
-0.226	-0.079	6.944
-0.255	-0.078	6.694
-0.242	-0.121	6.479
-0.238	-0.104	6.492
-0.244	-0.085	6.458
-0.224	-0.106	6.543
-0.258	-0.106	6.632
-0.265	-0.117	6.923
-0.265	-0.111	7.221
-0.274	-0.107	7.156
-0.287	-0.123	6.977
-0.248	-0.142	6.763
-0.266	-0.124	6.618
-0.249	-0.105	6.479
-0.259	-0.106	6.396
-0.267	-0.122	6.554
-0.244	-0.110	6.636
-0.228	-0.129	6.936
-0.228	-0.120	7.104
-0.211	-0.145	7.166
-0.217	-0.130	6.930
-0.214	-0.157	6.683
-0.218	-0.133	6.473
-0.231	-0.170	6.402
-0.227	-0.163	6.500
-0.242	-0.157	6.504
-0.226	-0.165	6.592
-0.227	-0.150	6.849
-0.232	-0.171	7.244
-0.227	-0.152	7.224
-0.225	-0.158	6.998
-0.239	-0.186	6.713
-0.229	-0.192	6.570
-0.224	-0.191	6.459
-0.220	-0.219	6.455
-0.203	-0.235	6.542
-0.225	-0.200	6.664
-0.226	-0.216	6.647
-0.225	-0.209	7.203
-0.235	-0.178	7.131
-0.242	-0.192	6.999
-0.250	-0.184	6.754
-0.235	-0.163	6.584
-0.242	-0.183	6.519
-0.237	-0.194	6.589
-0.236	-0.187	6.610
-0.245	-0.190	6.666
-0.257	-0.202	6.815
-0.268	-0.197	7.263
-0.298	-0.182	7.249
-0.323	-0.182	7.111
-0.294	-0.194	6.876
-0.311	-0.152	6.669
-0.329	-0.161	6.542
-0.313	-0.153	6.699
-0.325	-0.145	6.703
-0.318	-0.128	6.788
-0.329	-0.157	7.033
-0.303	-0.155	7.342
-0.314	-0.152	7.347
-0.324	-0.165	7.240
-0.349	-0.144	6.981
-0.358	-0.133	6.835
-0.358	-0.150	6.760
-0.374	-0.135	6.783
-0.366	-0.151	6.850
-0.371	-0.162	6.995
-0.364	-0.156	7.287
-0.374	-0.159	7.522
-0.380	-0.163	7.552
-0.374	-0.172	7.410
-0.362	-0.191	7.110
-0.387	-0.171	6.958
-0.406	-0.150	6.796
-0.418	-0.135	6.883
-0.420	-0.148	6.972
-0.418	-0.144	7.064
-0.419	-0.144	7.399
-0.428	-0.139	7.660
-0.443	-0.166	7.610
-0.437	-0.179	7.470
-0.430	-0.186	7.245
-0.432	-0.197	7.125
-0.450	-0.150	7.031
-0.463	-0.140	7.018
-0.449	-0.169	7.163
-0.470	-0.147	7.262
-0.448	-0.158	7.494
-0.451	-0.156	7.724
-0.446	-0.123	7.851
-0.428	-0.108	7.665
-0.443	-0.086	7.380
-0.431	-0.109	7.195
-0.436	-0.109	7.123
-0.432	-0.122	7.235
-0.419	-0.099	7.331
-0.430	-0.080	7.431
-0.424	-0.087	7.604
-0.430	-0.081	7.929
-0.445	-0.089	8.015
-0.444	-0.067	7.820
-0.479	-0.068	7.543
-0.465	-0.094	7.388
-0.465	-0.081	7.322
-0.463	-0.086	7.374
-0.447	-0.085	7.461
-0.473	-0.083	7.527
-0.486	-0.091	7.561
-0.465	-0.092	8.146
-0.483	-0.074	8.105
-0.478	-0.073	7.927
-0.480	-0.083	7.626
-0.479	-0.085	7.394
-0.492	-0.083	7.421
-0.496	-0.057	7.414
-0.500	-0.063	7.474
-0.499	-0.087	7.670
-0.503	-0.055	7.825
-0.510	-0.093	8.085
-0.497	-0.090	8.120
-0.493	-0.078	7.968
-0.503	-0.073	7.718
-0.493	-0.102	7.563
-0.491	-0.081	7.570
-0.508	-0.061	7.481
-0.506	-0.106	7.602
-0.510	-0.072	7.754
-0.503	-0.083	7.920
-0.493	-0.106	8.190
-0.485	-0.086	8.188
-0.463	-0.078	8.035
-0.469	-0.067	7.725
-0.468	-0.084	7.466
-0.466	-0.106	7.392
-0.455	-0.098	7.507
-0.455	-0.062	7.504
-0.452	-0.073	7.616
-0.439	-0.065	7.898
-0.451	-0.084	8.102
-0.445	-0.098	8.103
-0.434	-0.118	7.973
-0.436	-0.127	7.636
-0.429	-0.139	7.482
-0.445	-0.137	7.380
-0.457	-0.145	7.442
-0.461	-0.132	7.457
-0.464	-0.159	7.552
-0.481	-0.162	7.902
-0.464	-0.160	8.037
-0.469	-0.163	8.039
-0.474	-0.176	7.800
-0.471	-0.180	7.546
-0.459	-0.188	7.321
-0.458	-0.186	7.284
-0.460	-0.137	7.275
-0.472	-0.120	7.289
-0.462	-0.145	7.439
-0.446	-0.134	7.661
-0.448	-0.094	7.860
-0.416	-0.137	7.920
-0.415	-0.147	7.681
-0.410	-0.131	7.416
-0.414	-0.124	7.226
-0.441	-0.154	7.065
-0.425	-0.159	7.110
-0.405	-0.157	7.175
-0.398	-0.146	7.265
-0.378	-0.152	7.515
-0.387	-0.167	7.767
-0.375	-0.142	7.733
-0.390	-0.142	7.502
-0.398	-0.128	7.217
-0.429	-0.138	6.922
-0.446	-0.137	6.856
-0.438	-0.174	6.948
-0.439	-0.143	6.912
-0.425	-0.158	6.940
-0.433	-0.175	7.001
-0.411	-0.191	7.484
-0.407	-0.190	7.455
-0.402	-0.194	7.250
-0.381	-0.164	7.004
-0.396	-0.168	6.818
-0.393	-0.155	6.661
-0.375	-0.152	6.730
-0.375	-0.148	6.777
-0.378	-0.149	6.822
-0.381	-0.135	6.852
-0.368	-0.141	7.260
-0.380	-0.148	7.310
-0.381	-0.143	7.099
-0.411	-0.139	6.713
-0.402	-0.145	6.543
-0.416	-0.126	6.456
-0.418	-0.106	6.488
-0.407	-0.114	6.581
-0.402	-0.112	6.629
-0.393	-0.098	6.861
-0.370	-0.115	7.116
-0.361	-0.097	7.090
-0.370	-0.119	6.875
-0.371	-0.104	6.680
-0.384	-0.131	6.426
-0.364	-0.143	6.380
-0.372	-0.121	6.388
-0.375	-0.111	6.484
-0.383	-0.114	6.599
-0.380	-0.108	6.904
-0.375	-0.115	7.054
-0.362	-0.118	7.059
-0.352	-0.109	6.847
-0.349	-0.110	6.624
-0.352	-0.087	6.422
-0.337	-0.070	6.305
-0.350	-0.101	6.386
-0.352	-0.112	6.528
-0.357	-0.096	6.573
-0.368	-0.089	6.883
-0.362	-0.115	7.079
-0.372	-0.117	7.078
-0.384	-0.112	6.936
-0.384	-0.111	6.624
-0.395	-0.100	6.417
-0.403	-0.080	6.364
-0.403	-0.097	6.409
-0.407	-0.085	6.505
-0.411	-0.097	6.627
-0.392	-0.103	6.973
-0.391	-0.091	7.150
-0.390	-0.115	7.128
-0.395	-0.108	6.941
-0.399	-0.118	6.721
-0.398	-0.082	6.477
-0.419	-0.102	6.439
-0.417	-0.100	6.455
-0.436	-0.104	6.535
-0.441	-0.119	6.656
-0.431	-0.124	6.971
-0.418	-0.142	7.208
-0.400	-0.123	7.215
-0.398	-0.136	7.060
-0.402	-0.132	6.865
-0.417	-0.114	6.680
-0.428	-0.124	6.627
-0.411	-0.126	6.655
-0.418	-0.121	6.713
-0.411	-0.109	6.847
-0.412	-0.091	7.141
-0.427	-0.064	7.410
-0.438	-0.102	7.460
-0.439	-0.096	7.249
-0.437	-0.105	6.985
-0.448	-0.105	6.807
-0.454	-0.094	6.709
-0.459	-0.128	6.748
-0.457	-0.139	6.860
-0.452	-0.141	6.910
-0.443	-0.161	7.092
-0.435	-0.170	7.478
-0.427	-0.149	7.443
-0.427	-0.127	7.277
-0.445	-0.103	7.001
-0.453	-0.094	6.944
-0.463	-0.107	6.878
-0.489	-0.098	6.978
-0.493	-0.111	7.007
-0.498	-0.111	7.100
-0.491	-0.110	7.193
-0.492	-0.101	7.680
-0.500	-0.124	7.672
-0.499	-0.160	7.443
-0.494	-0.169	7.259
-0.497	-0.159	7.098
-0.494	-0.136	7.010
-0.486	-0.151	7.091
-0.492	-0.155	7.172
-0.477	-0.136	7.217
-0.486	-0.121	7.580
-0.490	-0.138	7.762
-0.494	-0.107	7.755
-0.508	-0.111	7.554
-0.520	-0.092	7.289
-0.503	-0.108	7.143
-0.503	-0.108	7.052
-0.500	-0.135	7.099
-0.508	-0.151	7.195
-0.493	-0.141	7.325
-0.494	-0.108	7.549
-0.484	-0.126	7.735
-0.481	-0.119	7.747
-0.483	-0.113	7.563
-0.491	-0.096	7.323
-0.492	-0.084	7.072
-0.497	-0.084	6.982
-0.491	-0.090	7.019
-0.505	-0.087	7.074
-0.506	-0.106	7.217
-0.506	-0.091	7.526
-0.507	-0.087	7.779
-0.503	-0.058	7.780
-0.514	-0.057	7.578
-0.532	-0.064	7.319
-0.515	-0.050	7.204
-0.544	-0.061	7.200
-0.557	-0.075	7.226
-0.565	-0.051	7.311
-0.560	-0.076	7.365
-0.553	-0.082	7.652
-0.564	-0.064	7.869
-0.549	-0.105	7.915
-0.562	-0.086	7.698
-0.557	-0.090	7.498
-0.565	-0.108	7.248
-0.578	-0.103	7.272
-0.578	-0.098	7.172
-0.584	-0.081	7.350
-0.572	-0.084	7.463
-0.573	-0.093	7.646
-0.562	-0.109	7.943
-0.566	-0.085	7.997
-0.559	-0.074	7.778
-0.561	-0.050	7.532
-0.578	-0.035	7.328
-0.576	-0.067	7.262
-0.570	-0.063	7.293
-0.588	-0.041	7.377
-0.587	-0.088	7.474
-0.589	-0.089	7.700
-0.587	-0.073	8.050
-0.600	-0.076	8.036
-0.601	-0.077	7.757
-0.605	-0.085	7.553
-0.623	-0.089	7.400
-0.602	-0.087	7.275
-0.585	-0.102	7.296
-0.573	-0.125	7.399
-0.563	-0.132	7.434
-0.553	-0.145	7.561
-0.564	-0.122	7.933
-0.563	-0.142	7.950
-0.571	-0.106	7.811
-0.582	-0.104	7.468
-0.579	-0.075	7.353
-0.592	-0.075	7.237
-0.587	-0.091	7.262
-0.595	-0.067	7.425
-0.578	-0.093	7.474
-0.582	-0.098	7.724
-0.577	-0.077	7.897
-0.580	-0.088	7.932
-0.576	-0.095	7.725
-0.584	-0.108	7.456
-0.595	-0.092	7.165
-0.580	-0.104	7.121
-0.592	-0.109	7.162
-0.595	-0.102	7.237
-0.601	-0.093	7.318
-0.583	-0.114	7.657
-0.576	-0.112	7.880
-0.591	-0.120	7.787
-0.578	-0.134	7.607
-0.591	-0.122	7.368
-0.598	-0.135	7.240
-0.570	-0.131	7.186
-0.575	-0.132	7.189
-0.574	-0.133	7.300
-0.582	-0.140	7.484
-0.573	-0.125	7.725
-0.551	-0.121	7.928
-0.568	-0.124	7.938
-0.569	-0.095	7.747
-0.569	-0.109	7.447
-0.578	-0.110	7.319
-0.577	-0.127	7.239
-0.572	-0.124	7.279
-0.573	-0.131	7.391
-0.582	-0.135	7.473
-0.579	-0.143	7.784
-0.577	-0.135	8.049
-0.569	-0.133	7.981
-0.578	-0.124	7.753
-0.578	-0.101	7.527
-0.573	-0.091	7.334
-0.596	-0.066	7.280
-0.616	-0.075	7.272
-0.611	-0.081	7.404
-0.598	-0.089	7.467
-0.591	-0.113	7.843
-0.585	-0.111	8.007
-0.560	-0.122	8.004
-0.580	-0.113	7.866
-0.582	-0.130	7.538
-0.574	-0.129	7.382
-0.587	-0.145	7.354
-0.616	-0.127	7.373
-0.592	-0.174	7.440
-0.609	-0.185	7.519
-0.621	-0.172	7.844
-0.597	-0.172	8.041
-0.606	-0.164	8.000
-0.600	-0.165	7.729
-0.579	-0.158	7.641
-0.586	-0.148	7.458
-0.591	-0.119	7.377
-0.603	-0.099	7.426
-0.625	-0.083	7.437
-0.645	-0.052	7.527
-0.666	-0.078	7.725
-0.665	-0.078	8.180
-0.668	-0.104	8.106
-0.656	-0.114	7.900
-0.648	-0.122	7.650
-0.637	-0.104	7.426
-0.620	-0.142	7.429
-0.632	-0.164	7.453
-0.649	-0.169	7.524
-0.647	-0.172	7.588
-0.647	-0.178	7.660
-0.646	-0.184	8.168
-0.636	-0.181	8.106
-0.644	-0.168	7.937
-0.643	-0.159	7.681
-0.626	-0.153	7.527
-0.649	-0.153	7.519
-0.636	-0.168	7.569
-0.625	-0.174	7.671
-0.622	-0.199	7.736
-0.610	-0.205	7.980
-0.593	-0.203	8.261
-0.589	-0.184	8.267
-0.592	-0.159	8.040
-0.587	-0.147	7.754
-0.619	-0.106	7.554
-0.620	-0.085	7.569
-0.626	-0.099	7.533
-0.648	-0.110	7.663
-0.635	-0.104	7.709
-0.642	-0.096	8.073
-0.639	-0.116	8.291
-0.632	-0.112	8.282
-0.635	-0.092	8.043
-0.630	-0.090	7.846
-0.613	-0.079	7.650
-0.616	-0.078	7.611
-0.618	-0.089	7.606
-0.615	-0.100	7.755
-0.602	-0.097	7.896
-0.604	-0.086	8.099
-0.609	-0.101	8.232
-0.619	-0.130	8.248
-0.602	-0.117	8.061
-0.615	-0.118	7.784
-0.638	-0.122	7.583
-0.654	-0.154	7.475
-0.664	-0.139	7.622
-0.660	-0.141	7.731
-0.681	-0.121	7.817
-0.680	-0.146	8.028
-0.657	-0.148	8.271
-0.644	-0.160	8.225
-0.641	-0.158	7.998
-0.650	-0.146	7.672
-0.680	-0.146	7.552
-0.664	-0.116	7.560
-0.654	-0.129	7.681
-0.655	-0.119	7.673
-0.649	-0.116	7.742
-0.658	-0.111	8.086
-0.643	-0.106	8.287
-0.622	-0.084	8.218
-0.614	-0.067	7.994
-0.609	-0.082	7.727
-0.596	-0.094	7.576
-0.598	-0.091	7.537
-0.593	-0.090	7.561
-0.563	-0.103	7.741
-0.576	-0.063	7.694
-0.580	-0.057	8.032
-0.574	-0.063	8.223
-0.578	-0.080	8.190
-0.583	-0.046	8.054
-0.593	-0.025	7.778
-0.585	-0.056	7.610
-0.567	-0.053	7.576
-0.570	-0.031	7.586
-0.569	-0.026	7.646
-0.568	-0.045	7.720
-0.561	-0.059	7.977
-0.558	-0.059	8.283
-0.555	-0.035	8.254
-0.554	-0.039	7.976
-0.574	-0.049	7.693
-0.551	-0.046	7.541
-0.564	-0.035	7.392
-0.560	-0.031	7.529
-0.564	-0.029	7.576
-0.561	-0.028	7.553
-0.577	-0.039	7.711
-0.571	-0.047	8.175
-0.561	-0.045	8.183
-0.577	-0.053	7.855
-0.581	-0.037	7.658
-0.577	-0.036	7.529
-0.581	-0.025	7.457
-0.573	-0.028	7.499
-0.583	-0.021	7.546
-0.576	-0.029	7.660
-0.571	-0.034	7.843
-0.565	-0.022	8.249
-0.563	-0.026	8.147
-0.561	-0.022	7.871
-0.568	-0.034	7.588
-0.559	-0.054	7.438
-0.572	-0.041	7.445
-0.571	-0.044	7.415
-0.571	-0.052	7.488
-0.590	-0.024	7.563
-0.588	-0.047	7.861
-0.584	-0.030	7.993
-0.583	-0.033	7.999
-0.580	-0.026	7.746
-0.565	-0.041	7.565
-0.559	-0.037	7.341
-0.558	-0.033	7.276
-0.564	-0.032	7.321
-0.572	-0.017	7.398
-0.561	-0.003	7.514
-0.555	0.004	7.753
-0.553	-0.044	7.958
-0.549	-0.061	7.926
-0.557	-0.062	7.681
-0.556	-0.065	7.416
-0.546	-0.080	7.202
-0.558	-0.087	7.202
-0.554	-0.103	7.317
-0.562	-0.074	7.333
-0.547	-0.078	7.526
-0.542	-0.064	7.744
-0.550	-0.047	7.909
-0.540	-0.068	7.853
-0.531	-0.048	7.715
-0.515	-0.069	7.477
-0.512	-0.079	7.315
-0.514	-0.087	7.213
-0.516	-0.096	7.295
-0.521	-0.088	7.404
-0.520	-0.073	7.487
-0.528	-0.084	7.804
-0.524	-0.072	8.020
-0.523	-0.057	7.914
-0.528	-0.074	7.621
-0.539	-0.051	7.358
-0.541	-0.043	7.215
-0.537	-0.048	7.208
-0.548	-0.062	7.233
-0.528	-0.043	7.308
-0.515	-0.068	7.458
-0.499	-0.057	7.731
-0.488	-0.075	7.856
-0.490	-0.090	7.854
-0.480	-0.078	7.619
-0.483	-0.089	7.336
-0.512	-0.055	7.188
-0.504	-0.062	7.154
-0.504	-0.056	7.211
-0.496	-0.037	7.263
-0.496	-0.037	7.372
-0.478	-0.064	7.725
-0.486	-0.064	7.886
-0.493	-0.086	7.814
-0.498	-0.081	7.621
-0.531	-0.088	7.359
-0.530	-0.063	7.223
-0.543	-0.054	7.167
-0.545	-0.036	7.173
-0.541	-0.026	7.267
-0.536	-0.038	7.347
-0.523	-0.035	7.536
-0.516	-0.025	7.896
-0.510	-0.031	7.886
-0.502	-0.046	7.586
-0.490	-0.034	7.336
-0.469	-0.053	7.234
-0.472	-0.039	7.139
-0.462	-0.049	7.254
-0.477	-0.039	7.271
-0.465	-0.058	7.297
-0.467	-0.050	7.523
-0.463	-0.070	7.863
-0.459	-0.047	7.826
-0.465	-0.042	7.557
-0.463	-0.056	7.254
-0.461	-0.057	7.099
-0.464	-0.052	6.962
-0.444	-0.066	7.034
-0.451	-0.038	7.153
-0.434	-0.037	7.247
-0.446	-0.048	7.592
-0.425	-0.037	7.715
-0.421	-0.030	7.630
-0.427	-0.040	7.460
-0.418	-0.010	7.211
-0.415	-0.053	7.093
-0.407	-0.045	7.071
-0.419	-0.029	6.993
-0.397	-0.061	7.131
-0.414	-0.056	7.240
-0.425	-0.073	7.630
-0.434	-0.076	7.795
-0.443	-0.088	7.763
-0.436	-0.097	7.548
-0.453	-0.084	7.240
-0.467	-0.065	7.057
-0.464	-0.065	6.912
-0.484	-0.075	7.062
-0.488	-0.046	7.139
-0.481	-0.069	7.280
-0.453	-0.060	7.576
-0.465	-0.073	7.728
-0.434	-0.065	7.638
-0.427	-0.055	7.384
-0.434	-0.048	7.249
-0.431	-0.059	6.970
-0.429	-0.060	6.946
-0.440	-0.041	6.965
-0.437	-0.049	7.047
-0.436	-0.048	7.123
-0.433	-0.044	7.451
-0.419	-0.048	7.617
-0.421	-0.057	7.632
-0.410	-0.073	7.297
-0.416	-0.080	6.945
-0.404	-0.103	6.809
-0.395	-0.108	6.789
-0.397	-0.093	6.896
-0.415	-0.085	6.910
-0.407	-0.084	6.919
-0.413	-0.090	7.269
-0.406	-0.061	7.429
-0.411	-0.056	7.375
-0.404	-0.068	7.127
-0.409	-0.046	6.862
-0.373	-0.051	6.764
-0.387	-0.066	6.652
-0.376	-0.101	6.763
-0.383	-0.112	6.808
-0.370	-0.124	6.810
-0.366	-0.122	6.962
-0.352	-0.152	7.389
-0.339	-0.136	7.318
-0.342	-0.096	7.088
-0.331	-0.094	6.758
-0.334	-0.088	6.549
-0.324	-0.107	6.525
-0.303	-0.070	6.615
-0.314	-0.076	6.610
-0.300	-0.062	6.766
-0.305	-0.054	6.966
-0.301	-0.054	7.236
-0.308	-0.052	7.190
-0.315	-0.064	6.984
-0.330	-0.083	6.782
-0.335	-0.076	6.594
-0.348	-0.076	6.559
-0.344	-0.092	6.619
-0.346	-0.067	6.735
-0.351	-0.078	6.722
-0.339	-0.076	7.049
-0.320	-0.085	7.226
-0.320	-0.104	7.216
-0.327	-0.092	6.882
-0.324	-0.106	6.671
-0.346	-0.107	6.536
-0.356	-0.074	6.551
-0.352	-0.047	6.543
-0.353	-0.050	6.583
-0.359	-0.022	6.794
-0.352	-0.029	7.126
-0.347	-0.054	7.210
-0.355	-0.055	7.094
-0.362	-0.065	6.897
-0.361	-0.075	6.618
-0.349	-0.101	6.567
-0.343	-0.109	6.526
-0.349	-0.086	6.573
-0.353	-0.055	6.605
-0.344	-0.069	6.729
-0.347	-0.072	7.042
-0.340	-0.060	7.237
-0.353	-0.071	7.121
-0.355	-0.065	6.866
-0.350	-0.083	6.603
-0.380	-0.081	6.403
-0.357	-0.093	6.407
-0.370	-0.100	6.511
-0.374	-0.108	6.501
-0.369	-0.090	6.573
-0.368	-0.085	6.923
-0.344	-0.087	6.996
-0.335	-0.101	6.991
-0.337	-0.083	6.780
-0.323	-0.090	6.514
-0.324	-0.093	6.377
-0.324	-0.078	6.281
-0.347	-0.092	6.298
-0.349	-0.110	6.393
-0.344	-0.103	6.434
-0.354	-0.108	6.839
-0.354	-0.118	6.994
-0.354	-0.090	6.928
-0.361	-0.094	6.710
-0.376	-0.070	6.383
-0.391	-0.062	6.199
-0.395	-0.079	6.215
-0.397	-0.100	6.204
-0.407	-0.104	6.287
-0.391	-0.103	6.370
-0.380	-0.081	6.535
-0.364	-0.087	6.819
-0.345	-0.064	6.809
-0.342	-0.065	6.532
-0.350	-0.085	6.292
-0.356	-0.081	6.181
-0.383	-0.102	6.170
-0.413	-0.095	6.163
-0.421	-0.113	6.228
-0.434	-0.135	6.269
-0.429	-0.139	6.585
-0.451	-0.116	6.821
-0.430	-0.130	6.769
-0.410	-0.135	6.490
-0.417	-0.135	6.258
-0.425	-0.148	5.984
-0.405	-0.123	6.027
-0.409	-0.123	6.100
-0.434	-0.095	6.190
-0.461	-0.106	6.231
-0.458	-0.101	6.525
-0.478	-0.128	6.724
-0.493	-0.133	6.667
-0.507	-0.164	6.413
-0.490	-0.178	6.241
-0.491	-0.155	6.079
-0.504	-0.179	5.988
-0.476	-0.177	6.044
-0.450	-0.167	6.191
-0.459	-0.159	6.247
-0.454	-0.153	6.590
-0.455	-0.121	6.681
-0.441	-0.138	6.625
-0.448	-0.128	6.415
-0.446	-0.126	6.150
-0.448	-0.111	5.985
-0.461	-0.116	5.877
-0.462	-0.098	5.964
-0.476	-0.112	6.005
-0.450	-0.128	6.072
-0.441	-0.139	6.438
-0.438	-0.144	6.528
-0.433	-0.163	6.521
-0.432	-0.143	6.346
-0.437	-0.124	5.994
-0.429	-0.150	5.888
-0.421	-0.163	5.932
-0.434	-0.157	5.891
-0.432	-0.182	6.014
-0.418	-0.216	6.129
-0.427	-0.194	6.487
-0.446	-0.219	6.602
-0.453	-0.222	6.510
-0.472	-0.236	6.239
-0.470	-0.232	5.984
-0.483	-0.210	5.874
-0.508	-0.198	5.849
-0.511	-0.168	5.945
-0.526	-0.182	6.045
-0.508	-0.178	6.086
-0.514	-0.175	6.360
-0.504	-0.164	6.554
-0.497	-0.204	6.464
-0.485	-0.214	6.276
-0.480	-0.221	6.092
-0.498	-0.211	5.893
-0.474	-0.235	5.887
-0.466	-0.216	5.983
-0.458	-0.211	5.927
-0.479	-0.224	6.016
-0.461	-0.204	6.175
-0.480	-0.203	6.596
-0.470	-0.194	6.566
-0.475	-0.213	6.228
-0.488	-0.174	5.926
-0.485	-0.191	5.876
-0.477	-0.173	5.803
-0.449	-0.164	5.796
-0.435	-0.157	5.902
-0.423	-0.158	5.968
-0.416	-0.195	6.347
-0.415	-0.197	6.483
-0.424	-0.206	6.456
-0.435	-0.187	6.142
-0.445	-0.195	5.922
-0.445	-0.232	5.751
-0.437	-0.227	5.788
-0.434	-0.236	5.805
-0.446	-0.224	5.870
-0.447	-0.225	5.922
-0.441	-0.238	6.256
-0.429	-0.230	6.390
-0.413	-0.259	6.360
-0.411	-0.240	6.086
-0.405	-0.245	5.790
-0.391	-0.237	5.632
-0.362	-0.220	5.641
-0.383	-0.221	5.583
-0.366	-0.207	5.707
-0.368	-0.220	5.869
-0.377	-0.223	6.158
-0.379	-0.204	6.324
-0.400	-0.210	6.203
-0.406	-0.189	5.892
-0.406	-0.206	5.712
-0.392	-0.217	5.520
-0.394	-0.217	5.447
-0.388	-0.217	5.557
-0.399	-0.209	5.586
-0.398	-0.196	5.712
-0.382	-0.227	6.058
-0.409	-0.201	6.157
-0.393	-0.220	6.084
